team,conf,games,wins,losses,adj_t,adj_o,adj_d,barthag,efg,def_efg,ftr,def_ftr,oreb_rate,dreb_rate,tov_rate,def_tov_rate,two_pt_pct,three_pt_pct,ft_pct,def_two_pt_pct,def_three_pt_pct,def_ft_pct,three_fg_rate,def_three_fg_rate,block_rate,block_rate_allowed,assist_rate,def_assist_rate,wab,year
Houston,B12,38,34,4,62.1,124.98582642814,87.06179055225,0.98460496953574,52.3,44.8,27.4,33.8,36.8,28.7,14.2,21.2,48.4,39.7,74.1,44.5,30.1,71.3,34.6,43.7,15.7,6.7,45.7,57.7,11.587303020872,2025
Duke,ACC,38,35,3,66.4,128.79836267711,91.162374651405,0.98155721835521,58.2,44.4,32.6,24.9,34.1,26.7,14,17.1,58.5,38.6,79,43.3,30.8,72.7,44.9,38.4,10.9,9.2,58.5,50.6,9.4281406832552,2025
Auburn,SEC,37,32,5,68.7,128.55396723154,92.702134103493,0.97724625573065,55.1,45.8,33.8,38.2,34.4,29.5,13.5,17.2,55.7,36.1,72.8,46.6,29.6,73.1,40.7,35.2,15.9,7.7,55.2,40.7,12.712432060903,2025
Florida,SEC,38,34,4,70.2,127.45530761847,94.456236016904,0.96910370398695,55.1,45.5,34.3,32.7,38.9,29,15.5,16.6,56.2,35.7,72.7,46.2,29.6,71.3,43.8,37.1,11.7,8.4,52.6,45.8,11.182109342932,2025
Alabama,SEC,37,28,9,75.5,127.10096571418,96.173950783257,0.96107692636778,56.6,47.8,39.3,33.2,33.7,29.4,16.6,13.5,59.7,35.3,72,49,30.4,71,46.6,34.6,10.1,12.1,55.4,44.8,10.100515689896,2025
Tennessee,SEC,38,30,8,64.4,119.13373904015,90.66701991734,0.95851725577849,52.5,45,35.5,28.2,35.6,30.3,16.1,17.7,54,33.8,74.5,46.6,28.7,73.9,43.4,44.6,15.1,9.2,60.6,47,9.3380249851398,2025
Texas Tech,B12,37,28,9,66.6,125.52485794737,97.148540718424,0.95012248167575,54.7,48.1,29.2,33.4,34.2,28.3,14.2,17.1,54.5,36.7,76,47.9,32.4,71.3,44.5,34.6,8.3,7.9,57.2,46.3,5.8767611180175,2025
Iowa St.,B12,35,25,10,69.3,119.50642761319,93.006712538066,0.94700127709968,54.9,48.9,37.9,29,32.2,27.9,17,21.6,55.5,35.8,75.3,47.8,33.6,75,36.8,40.9,10.1,8.9,53.4,55.6,5.4824462170276,2025
Gonzaga,WCC,35,26,9,71,124.30706440389,96.775905155249,0.94680370194314,56,47.5,30.7,29.3,32.5,26.9,13.4,18,57.5,35.4,80.4,48.9,30.2,72.9,33.6,40.2,8.3,8.2,62.4,49.3,2.7666617618409,2025
Arizona,B12,37,24,13,70.8,124.03213912191,96.682939705256,0.94607324221428,53.3,48.9,35.8,29.8,36,27.9,16,16.2,54.7,33.8,78,47.5,34,71.7,34.7,41.3,12.1,7.1,55.6,51.9,5.4703731444128,2025
Maryland,B10,36,27,9,70.2,118.36513067838,92.346594218276,0.94555553851002,53.6,47.1,33.1,26.1,30.7,28.2,14.3,20.1,52.2,37.3,75,47.8,30.6,73.7,35.4,36.2,11.8,6.8,49.1,49.2,4.9169732932085,2025
Purdue,B10,36,24,12,65.7,124.66265667421,98.622059679168,0.93670952202189,55.9,51.8,34.6,30.1,31.8,29.7,15.7,17.5,55.1,38.2,73.2,55.6,31.2,71.6,38.4,42.6,5.1,8.5,58.3,58,4.7052878268013,2025
Michigan St.,B10,37,30,7,68.1,116.97147977385,92.556749735451,0.93656742689736,50.9,46.2,37.7,31.5,35.3,24.7,16.4,15.9,53,31.1,77.9,49.1,28,71.4,32.9,40.7,13.2,8,61.1,52.6,8.2740366009312,2025
Wisconsin,B10,37,27,10,68.3,122.66472280082,97.144196444457,0.93598435272354,53.8,48.1,34.2,27.7,28,26.7,14,14.5,55.2,34.8,82.6,46.9,33.3,72.9,48.2,39.1,6.3,10.7,54.2,49.9,6.3467115138611,2025
BYU,B12,36,26,10,68.1,125.27853100026,99.65537691551,0.93285825521454,57,51.4,30.4,29.4,33.7,26.4,17.4,16.9,58.6,36.8,71.3,49.6,35.7,71.5,47.6,46.2,10,8.3,59.6,53,4.8554011991027,2025
Illinois,B10,35,22,13,72,121.75758974309,96.940605267727,0.93221589351015,52.4,47.4,34.4,26.9,35.8,25.8,16,12.4,57.3,31.3,76.2,46.1,33.6,70.9,47.2,30.5,9.2,8.7,51.7,45.9,3.7585096788141,2025
Kentucky,SEC,36,24,12,71.3,123.67799954055,98.501704125128,0.93197856608709,55.9,50.3,35.2,30.6,28.2,26.4,15,14.1,55.6,37.5,73.1,53.9,30.5,71.7,41.2,43.7,11.4,8,57,47,5.6379046924395,2025
St. John's,BE,36,31,5,70.5,112.87490492122,89.903898256322,0.93192846800629,49.2,45.9,30.3,30.7,37.9,29.8,15.3,21.4,51,30.1,69.1,46,30.6,67,31,40.8,14.9,8.3,53.6,55.3,8.0283009104272,2025
Kansas,B12,34,21,13,69.1,115.87399344749,92.717885767216,0.92849730388009,53.1,46.3,24.4,28.1,30.5,27.6,16.9,15.6,53,35.4,71.6,46.3,30.8,73.1,34.1,40.6,12.9,9.1,61.2,52.6,4.2003055142585,2025
Texas A&M,SEC,34,23,11,67.2,115.98330711928,93.290629411025,0.92441169830389,47.6,48.3,41.3,35.7,41.4,28,17.8,19.4,48.6,30.7,69.2,46.8,33.3,76.8,37.7,46.2,13.5,14.4,47.4,64.7,5.4109720841473,2025
UCLA,B10,34,23,11,65.6,116.74846778477,93.98420090877,0.92374079785237,52.8,50.1,32.3,33.9,32.7,29.8,15.9,22.8,52.8,35.2,71,50.7,32.8,75.1,36.5,45,11,7,61.1,58,3.6490923675054,2025
Missouri,SEC,34,22,12,69.1,124.82156183208,100.64347478278,0.92243926777276,55.8,50.9,47.1,35.7,33.5,32.3,15.5,20.1,56.3,36.7,73,51.2,33.6,75.3,41.4,37.8,7.3,10.5,49.7,49,3.237951870779,2025
Michigan,B10,37,27,10,70.5,116.40720258024,93.959016072069,0.92155833250546,53.8,46.1,35.7,28.4,33.2,30.2,19.6,15.8,56.7,33.2,72.8,46,30.8,73.1,42,39.1,9.5,7.4,58,45.1,6.6332454320252,2025
Mississippi,SEC,36,24,12,68.5,118.33045562188,96.140521987942,0.9159236992038,51.4,50.5,35.3,39.3,25.5,30.4,12.9,20.2,51,34.8,73.8,51.8,32.5,70.8,40,43.5,11.8,10.9,53.2,58,4.9584465750776,2025
Louisville,ACC,35,27,8,69.6,117.74717559539,95.884002353667,0.91389174439805,53.2,49.7,33.7,27.1,31.9,27.1,16.3,18.5,56.8,32.8,74.6,48.7,34.1,71.2,47.8,39.8,8.1,9.8,51.3,46.9,5.4484729402628,2025
Saint Mary's,WCC,34,28,6,62.4,114.35615362235,93.304480457909,0.91210967003189,50.2,46.5,31.1,25,39.9,24.6,14.9,16.3,51.2,32.2,69.5,46.2,31.5,74.5,33.2,31.8,10.6,7.4,56.2,54,4.2784720917675,2025
Clemson,ACC,34,27,7,65.1,117.20018289701,96.004323241169,0.90839034029679,53.4,48.8,28.3,27.8,33.7,30.4,15.8,20,52.2,36.9,76.8,49.5,31.9,68.7,38.8,38,10,8.4,52,43.7,4.7120533602878,2025
Baylor,B12,34,19,15,65.2,121.18514580736,99.811628630607,0.90303404570993,51.1,52,30.5,33.7,36,30.9,15.9,18.6,50.9,34.3,74.8,50.8,35.9,70.5,40.1,41.4,8.2,10.7,52.8,59.6,2.1122559296422,2025
Marquette,BE,34,23,11,68.4,116.66642806546,96.187173494991,0.90201018267794,52,49.9,25.9,30.5,30,31,13.6,21.4,54.7,32.6,72,51.3,31.8,73.2,46.4,39.4,10.7,8.8,49.5,59.9,3.7713209726202,2025
Oregon,B10,35,25,10,68.6,115.99580408996,96.288395390417,0.89485971326758,52.5,48.9,33,27.5,30.5,29.1,16.2,17.5,53.1,34.4,75.7,49.7,31.7,71.8,38.3,37.8,9.9,9,52.9,50.5,5.5832119626298,2025
Connecticut,BE,35,24,11,64.5,121.79408854679,101.27957393949,0.89294108234421,55,48.1,30.8,41,35.5,27.8,17,15.7,57,34.8,79.1,45.8,35,72.9,42.7,34.2,17.5,8.5,63.5,44.2,2.3973719581613,2025
Mississippi St.,SEC,34,21,13,68.7,118.43720904144,98.676529996243,0.89082168697037,51.9,51.8,31.5,35.3,33.9,29.9,15.3,18.9,55.5,31.4,70.1,50.3,35.8,69.7,42.7,44,13.8,8.7,53.2,53,3.1077206904302,2025
Creighton,BE,36,25,11,67.9,117.64285504065,98.05890356561,0.89031647538057,56.1,47.2,28.6,17.2,26.4,27.2,17.9,11.6,60.4,34.5,72.8,46.2,32.6,71.7,48.9,35.3,10.5,10.9,63.1,42.8,3.2112000295506,2025
West Virginia,B12,32,19,13,64.9,110.35431212986,92.089028438591,0.8890244263262,50,46.3,25.6,32.2,25.9,30.8,16.2,19.4,50.9,32.6,72,47.3,29.7,74,46.1,36.5,11.6,9.4,56.5,46.2,1.5636020697682,2025
VCU,A10,34,27,7,66.8,114.95716941688,96.29705798874,0.88461736094637,52.4,44.8,31.5,36.6,36.5,30.4,16.8,20.5,53.9,33.8,74.4,44.1,30.7,71.8,47.8,35.4,15.3,7.9,56.5,46,1.0536390244659,2025
Georgia,SEC,33,20,13,67.2,114.82346113858,96.354808519683,0.88253137573439,52.1,47.7,40.1,30.3,36,31.9,18.8,18,53.7,32.9,71.7,47.9,31.6,73.7,37,40.4,14.5,9.3,47.8,49.6,2.0709568546902,2025
North Carolina,ACC,37,23,14,71.3,118.28899331345,99.664097284503,0.87763689435067,54.1,49.5,34.8,30.5,29.1,26.9,15.1,15.3,54.5,35.6,74.1,49.1,33.5,74,37.2,38.1,9.6,10.5,51.7,47.7,1.3082557087065,2025
Arkansas,SEC,36,22,14,69.9,112.75557971414,95.404757429376,0.87231465660433,52.2,47.6,35.6,29.2,28.1,29.9,16.3,17.2,54.1,32.7,73.9,47.9,31.4,73,36.6,38.9,15,7.3,52.1,48.1,1.3781041501196,2025
New Mexico,MWC,34,26,8,73.4,112.48474943131,95.417688620528,0.86902520912549,50.8,49.2,37.3,35,31.3,25.8,15.7,20.3,50.7,34,68.6,48.2,33.8,66.6,31.7,38.3,13.9,9.6,50.9,59.2,2.7007798960586,2025
Ohio St.,B10,32,17,15,67.8,116.62915011431,99.02661324441,0.86778584911273,53.5,48.6,35.8,39.9,28.9,30.5,15.6,16.8,52.6,36.8,74.8,50.3,30.5,75.2,37.7,37.6,10,9.1,48.1,47.9,-0.60175775528423,2025
Xavier,BE,34,22,12,69.6,116.02360287639,98.809729254281,0.86375942706216,54.1,51,36.7,28.6,24.4,25.5,15.6,17.6,51.2,39.1,78.9,50.6,34.4,72.8,37.6,37.4,6.9,11.2,62.8,55.4,0.57200065623595,2025
Vanderbilt,SEC,33,20,13,70.1,117.96648559491,100.60883659874,0.8618028705923,51.5,52.7,33.4,38.5,31.6,29.7,14.5,19.8,53.5,32.5,74.6,51.4,36.6,71.9,40.4,37.7,11.2,11.6,50.2,47.3,1.6224582751556,2025
Cincinnati,B12,33,18,15,66,111.05599579866,94.750952641619,0.86128456968365,50.9,48.6,23.4,24.3,32.3,30.1,15.5,19.7,52.6,32,66.8,48,33.2,75.4,38.1,34.2,11.7,7.9,50.9,49.6,-1.0020859470677,2025
Texas,SEC,35,19,16,68,117.16350692482,100.10342100678,0.85932752450936,52.6,48.9,36.8,38.9,29.7,29.4,14.3,16.4,51.7,36.2,74.9,47.8,33.8,69.9,35.3,36.4,11.6,8.1,47.3,48.4,0.21901829054686,2025
Colorado St.,MWC,36,26,10,66.6,115.7471721465,99.030257961653,0.85739283671982,55.5,48.5,31.6,33.2,27,25.8,17.2,16.7,56.4,36.3,77.5,47.7,33.2,68.5,42.8,38,7.9,8.5,62.3,46.6,0.80158998993823,2025
Boise St.,MWC,34,24,10,66.4,115.34381342628,99.08804062662,0.85156754976086,52.2,49.6,38.2,31.5,33,22.3,16.7,16.5,56.3,31.2,78.1,48.7,34.1,68.4,43,36.7,7.3,9.8,56.3,44.9,-0.014249435412198,2025
Oklahoma,SEC,34,20,14,69.2,117.0851013771,100.7436754344,0.84924586825661,54.4,51,39.9,35.7,26.6,31.8,17.3,18.2,54.1,36.5,79.5,55,30.3,72.8,41.6,42,6.8,10.5,51.6,47.1,2.1714843563748,2025
Villanova,BE,33,19,14,63.9,119.45728270397,103.44904171612001,0.83951401407586,54.9,51.1,28.9,30.1,30.2,27.4,15.6,16,51.1,39.8,80,50.3,34.7,69.5,43.6,45.9,7.8,8.6,49,60.9,-2.6989899832077,2025
Santa Clara,WCC,34,21,13,69.7,115.92032706134,100.44482665363,0.83860528265957,56,49.5,28.4,31.3,32.7,26.7,16.7,16.6,54.9,38.2,72.7,51.2,31.3,72.3,46.4,39.7,8.3,10.4,59.5,58,-3.3413084578165,2025
Drake,MVC,33,29,4,59.6,112.76178771184,97.76525039735,0.83769076885113,53.9,51.4,42.7,36.7,35.3,25.7,18.4,21.8,54.1,35.6,70,54.4,31.2,73.4,36.2,38.6,8.4,7.5,55.2,48.3,2.6744820391307,2025
Utah St.,MWC,33,25,8,68.2,120.64829146752,104.6772192279,0.83657723557965,55.3,51.9,37,35.6,34.7,30.3,16,20.1,57.5,34.9,70.2,52.7,34,72.3,42.6,44.4,9.3,9.9,60.9,59.2,2.2553312971618,2025
Indiana,B10,32,19,13,68.7,112.6646177255,97.801290772873,0.83575728325631,51.1,49.8,33.1,29.6,31.5,28.1,16.7,16.4,52.6,32.1,70.6,50.3,32.7,72.5,33.2,38.9,9.2,8.2,58.4,51.8,0.72820711319595,2025
Northwestern,B10,33,17,16,65.7,112.80654166432,97.932334105273,0.83563082152815,49.8,49.9,31.3,36.6,31.2,30.1,14.9,19.8,49.7,33.3,73.3,49.4,33.8,75,34.2,39.3,10.7,8.9,55.8,61,-2.3484068173451,2025
SMU,ACC,35,24,11,69.7,116.21237016727,101.02967351831,0.83341940719361,54.5,48.1,36.7,32.7,36.3,29.9,17.2,17.9,53.3,37.8,71.4,47,33.1,74,35.1,41.1,10.7,10.1,56.1,62,-0.51521150443201,2025
UC San Diego,BW,33,28,5,66.5,112.12163230577,97.767439471855,0.82855432722478,55.1,47.8,33.4,29.9,25.6,28.6,13.4,23.3,56,36.1,74.7,46.3,33.1,74.6,49.6,44.4,7.2,9.9,56.6,52,0.91663483664152,2025
San Diego St.,MWC,30,20,10,66.6,108.7116839688,95.005528299594,0.82488314375771,50.5,45.9,32.3,37.4,29.2,31,16.8,19.5,51.5,32.6,66.5,45.1,31.2,70.7,39.6,47.1,18.4,8.6,50.8,50.4,0.99134711323173,2025
Nebraska,B10,31,17,14,68.3,111.92094992018001,98.247325110145,0.81735141383421,51.5,50.9,36,27,26.8,28.8,16.2,17.6,53.3,32.5,74.8,50.6,34.1,70.5,38.5,46.2,9.1,8.8,52.5,53.6,-1.0962001517402,2025
Memphis,Amer,35,29,6,71.3,112.46627078117,98.741750363708,0.81707778192954,53.5,48.6,39.3,33.9,35.3,32.3,19.3,18.9,52,37.6,70.2,48.6,32.4,71.3,33.3,41,13.3,9.2,51.5,54.2,5.0555888957238,2025
USC,B10,33,16,17,69,116.2753822079,102.09240858303,0.81697031608058,54.6,52.4,36.4,34.9,28.2,30.9,17.8,17.8,54.3,36.7,74.6,54.3,32.9,75.4,34.7,38.5,8.4,9.3,56.9,58.4,-3.4429411488422,2025
McNeese St.,Slnd,33,26,7,66.2,113.22231057116,99.458188788636,0.81616572789485,53,47.7,35.3,31.9,34.5,31.7,16.2,21.7,53.1,35.2,69.4,46.9,32.4,71.8,36.6,46.9,12,8.3,49.9,55.3,-0.62391424145819,2025
Penn St.,B10,31,16,15,70.9,114.02265137394,100.63186620247,0.80793904077637,54.1,51.9,37.9,29.4,28.6,29.1,17.4,19.8,55.6,34.3,75.6,51.3,35.3,72.6,36.2,38.3,11.3,8.7,57.8,63.9,-3.4200327326313,2025
Kansas St.,B12,33,16,17,67.8,109.89593176131,97.069448539853,0.80646970955448,50.6,49,27.6,28.6,29.4,31.7,17.7,18.1,51.8,32.5,69.1,49.9,31.5,73.4,40.2,35.7,9.2,10.1,59,55.3,-2.46432620322,2025
Liberty,CUSA,32,25,7,66.2,111.5479920605,98.645251698931,0.80433871658764,57.8,46.5,30.3,26,19,28.1,15.4,17,57.5,38.7,65.2,48.3,28.7,73.8,48.2,34.5,7.9,9.1,61.4,39.3,-0.22386483072558,2025
Iowa,B10,33,17,16,70.5,119.50284856675,106.00300653283,0.79875587526806,56.8,54.4,26,28.3,25.1,32.2,13.7,17.9,56.6,38,70.5,56.2,34.4,70.4,41,38.8,11,7.6,59.8,54.1,-2.1390859197303,2025
San Francisco,WCC,34,24,10,68.6,111.18556102813,98.681329495255,0.79770386037998,52.8,48.5,34.7,36.4,29,27.7,16.7,17.8,54.1,34.1,71.7,52.2,27.9,70.9,43.7,35.5,9,7.9,52.2,47.6,0.094849616812224,2025
Arizona St.,B12,32,13,19,69.1,112.49782693121,99.906221210524,0.79658285776339,51.4,50.5,35.9,31.2,25.2,30.4,17.5,16,49.8,35.8,72.4,51.4,32.9,75.5,42.8,40.3,12.1,11.3,51.2,54.2,-3.0576719587684,2025
Pittsburgh,ACC,32,17,15,67.2,114.67439924818,102.28972607706,0.7882329764224,52.2,51.1,34.2,32.8,29,29.9,14.8,18.3,52.4,34.6,78.2,50.4,34.7,72.6,41.4,41.3,12.5,7.9,51.4,52.7,-3.8911725041333,2025
Utah,B12,33,16,17,69.7,112.22103074314,100.36488012667,0.78314140882714,51.8,49,36.8,33.3,34.4,28.2,17.8,15.6,54,32.7,64.1,47.6,34,70.1,43.9,40.3,10.2,12.9,65.6,51.6,-2.9387578489823,2025
North Texas,Amer,33,25,8,61.2,109.640224399,98.160590586288,0.78106684212663,51.6,46.9,35.8,37,32.6,27.9,17,19.4,50.1,36,77.2,47.9,30.3,74.6,36.8,38.1,8.6,8.7,45,46.5,-1.6470717799996,2025
TCU,B12,32,16,16,67.2,106.26192285996,95.563401425848,0.77212454799022,46.8,50.9,33.5,28.3,33,29.6,17.3,19.5,47.8,30,64.7,53.4,31.6,73.8,34.7,42.5,10.7,9.2,49.9,63.5,-1.6266468319557,2025
Rutgers,B10,32,15,17,69.4,115.43056564914,103.81209888301,0.77206295433646,50.6,52.8,36.2,30.5,30.8,32.2,15.4,17.4,51.3,32.9,71.8,52.9,35.1,69.6,36.3,37.7,10.2,8.4,47.7,51.5,-3.2635106650144,2025
UCF,B12,33,17,16,72.5,114.83991599302,103.30220663179,0.77164522556043,49.4,51.1,36.3,30.8,32.4,34.4,17.2,18.1,48.6,33.6,77.7,52.1,33,73.4,41.3,37,11.1,10.4,53,53.5,-1.9249522591592,2025
George Mason,A10,35,26,9,65.4,105.7987599158,95.480401191194,0.76496661831691,51.7,45.6,42.7,31.4,31.8,29.3,19.8,19.2,50.9,35.4,71.4,45,31,71.2,36.4,46.2,10.7,10,52.7,53.6,-0.39120995378326,2025
Wake Forest,ACC,32,21,11,67.9,107.06684172642,96.972613651413,0.7574563684189,49.4,47.2,36.1,31.5,26.8,31.5,16.7,19.7,52.9,28.5,75.6,48.2,30.7,77,35.2,45.8,12.7,7.5,45.8,57.4,0.58789289668131,2025
South Carolina,SEC,32,12,20,66.1,109.49643390799,99.311630244651,0.75449602931962,48.9,51.5,43.3,30.4,30.4,27.3,18.4,15.6,49.8,31.6,71.5,51.1,34.8,71.1,39,34.6,7.8,13.9,54.7,49.9,-5.5235539479136,2025
Butler,BE,34,15,19,68.2,115.58984957181,104.88313495111,0.75358343506596,53.2,49.6,37.1,20.7,26.3,29,16.2,11.5,51.8,36.8,74,51,31.4,75.4,41.2,37,6.7,10.2,55,48.6,-5.9125558855418,2025
Stanford,ACC,35,21,14,66.8,112.84598790643,102.57325407067,0.7498171693712,50.7,50.5,29.9,35.5,30.9,28.4,15.6,17.4,50.2,34.2,78.9,50.7,33.4,74.2,41.7,33.7,10,6.8,53.9,40.5,-2.7830913333717,2025
Yale,Ivy,29,21,8,68.1,113.96810109451,103.80987396378,0.74528307583679,54.7,49.1,31.8,28.9,32.7,25.9,14.5,16.1,53.3,38.4,73.4,48.2,33.4,75.8,32.2,47.8,11.4,7.7,53.8,57.8,-2.5998141417024,2025
Dayton,A10,33,22,11,66.5,115.22150594335,105.07947790814,0.74261472964929,53,51.1,37.4,31.4,29.4,28.6,15.5,17.6,52.1,36.1,75.1,52.5,32.9,74.8,41,42.4,10.4,10.4,59.2,50.8,-1.5365045745038,2025
Colorado,B12,34,14,20,68.3,108.3151771088,99.132516511616,0.73473088435355,50.6,49.5,36.3,34.8,28.9,28.3,21,16.4,51.9,32.2,75.4,48.5,34.1,70.5,37.3,39.1,11.1,10,58.4,50.8,-4.3408984166771,2025
LSU,SEC,32,14,18,68.8,108.5524474937,99.366092111076,0.73436030065181,51.1,48.3,32.5,29.5,29.5,34.3,18.6,16.5,55.2,30.5,71.4,48.2,32.3,70.6,43.5,35.8,11.7,9.9,48.8,47.4,-3.8664592771455,2025
UC Irvine,BW,36,30,6,69.4,105.16120826675,96.297341565228,0.733532268358,51.5,46,35.5,22.2,28.1,26.5,18,17.8,50.7,35.4,80.7,43.2,33.9,72.3,35.5,37,8.9,6.8,60.3,55.2,0.071015837426556,2025
Saint Joseph's,A10,35,22,13,68.8,109.44997067286,100.52753977545,0.7266937433136,51.6,46.9,31.7,25.9,30.3,27.9,16.4,16.2,52.8,33.5,74.6,45.3,33.4,75.1,46.5,32.9,13.8,9.8,56.2,50.8,-4.8207101114919,2025
Bradley,MVC,36,27,9,66.5,111.64955865201,102.72413274715,0.72275254594654,56.7,47.7,32.4,35,26.1,28,17.4,15.6,54.6,39.7,74.8,47.2,32.3,72.8,42.3,42.9,11.7,7.2,53,51.6,-1.6243869296856,2025
Oregon St.,WCC,31,19,12,64.5,115.48544626868,106.6500507353,0.71408416375224,54.6,51.1,38.9,32.3,31.8,27.6,16.6,16.6,54.5,36.5,78.9,50.4,34.7,72.2,35.9,41.2,8.6,7.4,55.2,57.3,-4.2857780703534,2025
Nevada,MWC,33,17,16,64.6,112.20116458427,103.66798208906,0.71292867823008,53.7,51.3,37.3,37.9,27.4,26.5,15.5,18.7,55.3,34.1,70.3,49.5,35.7,72,37.5,44.7,12.4,7.5,58.8,62.3,-6.4574196912517,2025
High Point,BSth,33,27,6,67.1,117.44737863035,108.60777360602,0.71091768548228,56.3,49.1,37.2,36.3,33.6,30.6,15.3,16.4,57.3,36.6,76.2,48.9,32.9,70.3,39.4,35.6,7.1,7.8,45.2,42.8,-1.7235236746179,2025
Minnesota,B10,32,15,17,63.4,109.63153780271,101.39297553387,0.71061948850941,49.9,50.1,31.5,33,30.2,30.6,16.6,16.3,50.7,32.2,66.4,49.2,34.5,74.3,35.9,34.3,12.9,10.1,61.3,60.4,-4.0965117637082,2025
Florida St.,ACC,32,17,15,70.4,108.1443051587,100.10940559254,0.70844273164666,50.7,48.5,39.4,37.5,29.7,31.8,17.4,19.1,52.3,31.7,71.7,48.9,32,73,33.7,42.1,14.1,7.1,50,50.7,-5.2807351638677,2025
Arkansas St.,SB,35,24,11,70.4,110.10205665949,101.97273817421,0.70725213414833,49.6,46.1,33.1,37.1,33.7,30.3,14.7,17,50.6,32.2,72.8,46.4,30.3,70.1,44.6,35.1,11.3,10.6,51.3,48.9,-4.4157938759021,2025
